text,label
for the most part the ingredient are there but an unwillingness to explore beyond the surface of her character prevents nettelbeck s film from coming together,0
an earnest heartrending look at the divide between religious fundamentalist and their gay relative it s also heavy handed and devotes too much time to bigoted view,0
a mawkish implausible platonic romance that make chaplin s city light seem dispassionate by comparison,0
yes one enjoys seeing joan grow from awkward young woman to strong determined monarch but her love for the philandering philip only diminishes her stature,0
it s a film that hinge on it casting and glover really doesn t fit the part,0
this is a throwaway junk food movie whose rap soundtrack wa better tended to than the film itself,0
with the candy like taste of it fading faster than cent bubble gum i realized this is a throwaway movie that won t stand the test of time it s a trifle,0
literally nothing in the pool is new but if you grew up on the stalker flick of the s this one should appease you for minute,0
arguably the year s silliest and most incoherent movie,0
anyway for one reason or another crush turn into a dire drama partway through after that it just get stupid and maudlin too bad but thanks to some lovely comedic moment and several fine performance it s not a total loss,0
chao wa chen kaige s assistant for year in china he ha not learnt that storytelling is what the movie are about,0
a mixed bag of a comedy that can t really be described a out of this world,0
unwieldy contraption,0
the film is a travesty of the genre and even a spoof take itself too seriously,0
marries the amateurishness of the blair witch project with the illogic of series the contender to create a completely crass and forgettable movie,0
the piano teacher is the sort of movie that discourages american audience from ever wanting to see another foreign film,0
if it s another regurgitated action movie you re after there s no better film than half past dead,0
so what is the point lovingly choreographed bloodshed taking place in a pristine movie neverland basically,0
this is junk food cinema at it greasiest,0
when it s all wet blue crush is highly enjoyable when it s on dry land though this surfer girl melodrama start gasping like a beached grouper,0
most new movie have a bright sheen some like ballistic arrive stillborn looking like the beaten well worn video box cover of seven year into the future,0
the story is naturally poignant but first time screenwriter paul pender overload it with sugary bit of business,0
you see robert de niro singing and dancing to west side story show tune choose your reaction a that sure is funny b that sure is pathetic,0
a sermonizing and lifeless paean to teenage dullard,0
this dramatically shaky contest of will only reiterates the old hollywood saw evil is interesting and good is boring,0
before long the film start playing like general hospital crossed with a saturday night live spoof of dog day afternoon,0
the charm of willful eccentricity at least a evidenced by this latest cinematic essay are beginning to wear a bit thin,0
instead of accurately accounting a terrible true story the film s more determined to become the next texas chainsaw massacre but what about the countless other people who d merely like to watch a solid tale about a universally interesting soul,0
a silly self indulgent film about a silly self indulgent filmmaker,0
scarlet diva ha a voyeuristic tug but all in all it s a lot le sensational than it want to be,0
the character is too forced and overwritten to be funny or believable much of the time and clayburgh doesn t always improve the over the top mix,0
flashy pretentious and a impenetrable a morvern s thick working class scottish accent,0
a battle between bug eye theatre and dead eye matinee,0
the movie is virtually without context journalistic or historical what s worse is that pelosi know it,0
instead go rent shake the clown a much funnier film with a similar theme and an equally great robin williams performance,0
lame haphazard teen comedy,0
it s the kind of movie that end up festooning u s art house screen for no reason other than the fact that it s in french well mostly with english subtitle and is magically significant because of that,0
this miserable excuse of a movie run on empty believing flatbush machismo will get it through,0
expect to be reminded of other better film especially seven which director william malone slavishly copy,0
nair stuff the film with dancing henna ornamentation and group song but her narrative cliche and telegraphed episode smell of old soap opera,0
it s getting harder and harder to ignore the fact that hollywood isn t laughing with u folk it s laughing at u,0
might have been better off a a documentary with le of mr eyre s uninspired dramatics and more of his sense of observation and outrage,0
every good actor need to do his or her own hamlet for benigni it wasn t shakespeare whom he wanted to define his career with but pinocchio it might a well have been problem child iv,0
arnold s jump from little screen to big will leave frown on more than a few face,0
both awful and appealing,0
the lack of opposing viewpoint soon grows tiresome the film feel more like a series of toast at a testimonial dinner than a documentary,0
nothing plot wise is worth e mailing home about,0
we are left with a superficial snapshot that however engaging is insufficiently enlightening and inviting,0
helmer devito attempt to do too many thing in this story about ethic payola vice murder kid tv and revenge,0
it wouldn t be my preferred way of spending minute or,0
i hated every minute of it,0
t hose same extreme prevent u from taking it message seriously and the stepford wife mentality doesn t work in a modern context,0
obvious politics and rudimentary animation reduce the chance that the appeal of hey arnold the movie will reach far beyond it core demographic,0
there s no mistaking the fact that this hybrid miss the impact of the disney classic and even that of the excellent mgm version,0
a simple sometimes maddeningly slow film that ha just enough charm and good acting to make it interesting but is ultimately pulled under by the pacing and lack of creativity within,0
roger michell who did an appealing job directing persuasion and notting hill in england get too artsy in his american debut,0
there is an almost poignant dimension to the way that every major stunt seagal s character performs is shot from behind a if it could fool u into thinking that we re not watching a double,0
anthony hopkins big deal we ve already seen the prequel to the silence of the lamb and hannibal and it wa better the first time,0
ostensibly celebrates middle aged girl power even a it present friendship between woman a pathetic dysfunctional and destructive,0
if this is an example of the type of project that robert redford s lab is willing to lend it imprimatur to then perhaps it s time to rethink independent film,0
pumpkin sits in a patch somewhere between mirthless todd solondzian satire and callow student film,0
not so much funny a aggressively sitcom cute it s full of throwaway one liner not quite joke and a determined tv amiability that allen personifies,0
it s not that waiting for happiness is a bad film because it isn t it s just incredibly dull,0
the sad thing about knockaround guy is it lame aspiration for grasping the coolness vibe when in fact the film isn t a flippant or slick a it think it is,0
a cumbersome and cliche ridden movie greased with every emotional device known to man,0
director ferzan ozpetek creates an interesting dynamic with the member of this group who live in the same apartment building but he loses his focus when he concentrate on any single person,0
egoyan s movie is too complicated to sustain involvement and if you ll excuse a little critical heresy too intellectually ambitious,0
it want to be thought of a a subversive little indie film but it ha all the quality of a modern situation comedy,0
despite apparent motif to the contrary it end up being like seinfeld s revered tv show about pretty much nothing,0
shadyac shoot his film like an m night shyamalan movie and he frequently maintains the same snail s pace he just forgot to add any genuine tension,0
play le like a coming of age romance than an infomercial,0
there are a few laugh and clever sight gag scattered about but not enough to make this anything more than another big budget bust,0
the story s so preposterous that i didn t believe it for a second despite the best effort of everyone involved,0
i ve heard that the fan of the first men in black have come away hating the second one i wonder why they felt like the same movie to me,0
despite her relentless vim and winsome facial symmetry witherspoon is just too dialed up to be america s sweetheart,0
an ultra low budget indie debut that smack more of good intention than talent,0
birot is a competent enough filmmaker but her story ha nothing fresh or very exciting about it,0
de niro and mcdormand give solid performance but their screen time is sabotaged by the story s inability to create interest,0
even those of a single digit age will be able to recognize that this story is too goofy even for disney,0
that is essentially what s missing from blackboard the sense of something bigger some ultimate point,0
a compendium of solondz s own worst instinct in under minute,0
if the title is a jeopardy question then the answer might be how doe steven seagal come across these day or maybe how will you feel after an minute rip off of the rock with action confined to slo mo gun firing and random glass shattering,0
it is a comedy that s not very funny and an action movie that is not very thrilling and an uneasy alliance at that,0
the story is familiar from it many predecessor like them it eventually culminates in the not exactly stunning insight that crime doesn t pay,0
you ll have more fun setting fire to yourself in the parking lot you ll be more entertained getting hit by a bus,0
dissing a bond movie is quite like calling a dog stupid but when it ha the temerity to run over two hour you feel like winding up with a kick,0
ritchie s treatment of the class reversal is majorly ham fisted from the repetitive manifesto that keep getting thrown in people s face to the fact amber is such a joke,0
flat but with a revelatory performance by michelle williams,0
little more than a frothy vanity project,0
the film go from being an unusual sci fi character study to a chase flick that detracts from it ending,0
verbinski substitute atmosphere for action tedium for thrill,0
for all it surface frenzy high crime should be charged with loitering so much on view so little to offer,0
the sum of all fear is almost impossible to follow and there s something cringe inducing about seeing an american football stadium nuked a pop entertainment,0
alex nohe s documentary play like a travelogue for what mostly resembles a real life big budget nc version of tank girl,0
the title trapped turn out to be a pretty fair description of how you feel while you re watching this ultra manipulative thriller,0
the appeal of the vulgar sexist racist humour went over my head or considering just how low brow it is perhaps it snuck under my foot,0
the story really ha no place to go since simone is not realshe can t provide any conflict,0
ihops don t pile on this much syrup,0
for the most part i spy wa an amusing lark that will probably rank a one of murphy s better performance in one of his lesser praised movie,0
focus on joan s raging hormone and sledgehammer the audience with spanish inquisition about her madness so much that i became mad that i wasted minute and on this st century torture device,0
this series should have died long ago but they keep bringing it back another day a punishment for paying money to see the last james bond movie,0
a bit of an unwieldy mess,0
with a story a bizarre and mysterious a this you don t want to be worrying about whether the ineffectual broomfield is going to have the courage to knock on that door,0
the filmmaker juggle and juxtapose three story line but fail to come up with one cogent point unless it s that life stink especially for sensitive married woman who really love other woman,0
the movie feel like it s going to be great and it carry on feeling that way for a long time but takeoff just never happens,0
a gimmick in search of a movie how to get carvey into a many silly costume and deliver a many silly voice a possible plot mechanic be damned,0
the last time i saw a theater full of people constantly checking their watch wa during my sat,0
fifty minute of tedious adolescent melodramatics followed by thirty five minute of inflated nonsense,0
lack the punch and verve needed to make this genre soar,0
it s often faintly amusing but the problem of the character never become important to u and the story never take hold,0
it s tough astringent darkly funny and well it s also generic untidy condescending and mild of impact rather than stunning,0
largely a for fan artifact,0
there s no denying the elaborateness of the artist s conception nor his ability to depict them with outrageous elan but really the whole series is so much pretentious nonsense lavishly praised by those who equate obscurity with profundity,0
character wander into predictably treacherous situation even though they should know better,0
there s plenty of style in guillermo del toro s sequel to the hit but why do we need minute to tell a tale that simply can t sustain more than minute,0
i f you ve been to more than one indie flick in your life chance are you ve already seen this kind of thing,0
first time director joao pedro rodrigues unwillingness to define his hero s background or motivation becomes more and more frustrating a the film go on,0
no reason for anyone to invest their hard earned buck into a movie which obviously didn t invest much into itself either,0
a strong first quarter slightly le so second quarter and average second half,0
a boring wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age screaming from the theater,0
the vampire thriller blade ii start off a a wild hoot and then suck the blood out of it fun toward the end you can feel your vein cringing from the workout,0
when the first few villians are introduced a spider and snake you know you re in for a real winner creativity at it peak,0
an afterschool special without the courage of it conviction,0
the final result make for adequate entertainment i suppose but anyone who ha seen chicago on stage will leave the theater feeling they ve watched nothing but a pale imitation of the real deal,0
director byler may yet have a great movie in him but charlotte sometimes is only half of one,0
so few movie explore religion that it s disappointing to see one reduce it to an idea that fit in a sampler,0
it s also clear from the start that the transporter is running purely on adrenaline and once the initial high wear off the film s shortcoming start to shine through,0
watching it is rather like viewing a long soap opera in which only the first episode wa any good,0
it s fun but a psychological mess with austin power bumping his head on the way out of the closet,0
there are touching moment in etoiles but for the most part this is a dull dour documentary on what ought to be a joyful or at least fascinating subject,0
overwrought melodramatic bodice ripper,0
could the whole plan here have been to produce something that make fatal attraction look like a classic by comparison that s the only sane rationale i can think of for swimfan s existence,0
i didn t laugh at the ongoing effort of cube and his skinny buddy mike epps to make like laurel and hardy n the hood,0
the only way this supernatural snore fest could give anyone a case of the fright is if they were put to sleep by the movie and had a nightmare,0
i wonder what the reaction of israeli will be to this supposedly evenhanded presentation,0
the film would work much better a a video installation in a museum where viewer would be free to leave immediately,0
human nature initially succeeds by allowing itself to go crazy but ultimately fails by spinning out of control,0
it s a prison soccer movie starring charismatic tough guy vinnie jones but it had too much spitting for me to enjoy,0
not even the hanson brother can save it,0
the thriller side of this movie is falling flat a the stalker doesn t do much stalking and no cop or lawyer grasp the concept of actually investigating the case,0
a strained comedy that jettisons all opportunity for rock to make his mark by serving up the usual chaotic nonsense,0
a sour nasty offering,0
feel like one of those contrived only in hollywood production where name actor deliver big performance created for the sole purpose of generating oscar talk,0
obstacle are too easily overcome and there isn t much in the way of character development in the script,0
it tell more than it show,0
earnest fall short of it ideal predecessor largely due to parker s ill advised meddling with the timeless source material,0
the film might have been more satisfying if it had in fact been fleshed out a little more instead of going for easy smile,0
pretentious editing ruin a potentially terrific flick,0
not every animated film from disney will become a classic but forgive me if i ve come to expect more from this studio than some minute after school cartoon,0
do not under any circumstance consider taking a child younger than middle school age to this wallow in crude humor,0
nothing debases a concept comedy quite like the grinding of bad idea and showtime is crammed full of them,0
much anticipated and ultimately lackluster movie,0
this is really just another genre picture,0
each story on it own could have been expanded and worked into a compelling single feature but in it current incarnation storytelling never quite get over it rather lopsided conception,0
william shatner a a pompous professor is the sole bright spot,0
a trite psychological thriller designed to keep the audience guessing and guessing which is not to be confused with suspecting until it come time to wrap thing up and send the viewer home,0
neither funny nor suspenseful nor particularly well drawn,0
carente de imaginacion mal dirigida peor actuada y sin un apice de romance e una verdadera perdida de tiempo y dinero,0
acting particularly by tambor almost make never again worthwhile but writer director schaeffer should follow his titular advice,0
both star manage to be funny but like the recent i spy the star chemistry begs the question of whether random gag add up to a movie,0
collateral damage go by the number and rep decent action entertainment until the silly showdown ending that force the viewer to totally suspend disbelief,0
enigma is a good name for a movie this delibrately obtuse and unapproachable a waste of good performance,0
a dreary incoherent self indulgent mess of a movie in which a bunch of pompous windbag drone on inanely for two hour a cacophony of pretentious meaningless prattle,0
i kept thinking over and over again i should be enjoying this but i wasn t,0
a conceived by mr schaeffer christopher and grace are little more than collection of quirky trait lifted from a screenwriter s outline and thrown at actor charged with the impossible task of making them jell,0
like so many other allegedly scary movie it get so tangled up in the twist that it choke the energy right out of the very audience it seek to frighten,0
the essential problem in orange county is that having created an unusually vivid set of character worthy of it strong cast the film flounder when it come to giving them something to do,0
just like hearst s enormous yacht it s slow and unwieldy and take a long time to reach it destination,0
there is not a character in the movie with a shred of plausibility not an event that is believable not a confrontation that is not staged not a moment that is not false,0
where last time joke flowed out of cho s life story which provided an engrossing dramatic through line here the comedian hide behind obviously constructed routine,0
why come up with something even quasi original when you can pillage from shirley jackson richard matheson and puke up something like rose red,0
a broadly played lowbrow comedy in which the cast delivers mildly amusing performance and no farm animal were injured by any of the gag,0
too gory to be a comedy and too silly to be an effective horror film,0
lack heart depth and most of all purpose,0
though a bit of a patchwork in script and production a glossy rich green environment almost make the picture work,0
perfectly enjoyable instantly forgettable nothing to write home about,0
wasabi is slight fare indeed with the entire project having the feel of something tossed off quickly like one of hubert s punch but it should go down smoothly enough with popcorn,0
somehow both wildly implausible and strangely conventional,0
this ill fitting tuxedo is strictly off the rack,0
is ballistic worth the price of admission absolutely not it sucked would i see it again please see previous answer,0
the premise is in extremely bad taste and the film s supposed insight are so poorly thought out and substance free that even a high school senior taking his or her first psychology class could dismiss them,0
set up a nice concept for it fiftysomething leading lady but fails loudly in execution,0
kidman is really the only thing that s worth watching in birthday girl a film by the stage trained jez butterworth mojo that serf a yet another example of the sad decline of british comedy in the post full monty world,0
imagine the james wood character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth sense and you ve imagined the ring,0
this time kaufman s imagination ha failed him,0
an intermittently pleasing but mostly routine effort,0
it becomes gimmicky instead of compelling interview loses it overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into,0
unfaithful cheat on itself and retreat to comfortable territory too bad,0
frenetic but not really funny,0
taken individually or collectively the story never add up to a much a they promise,0
if you re not a prepubescent girl you ll be laughing at britney spear movie starring debut whenever it doesn t have you impatiently squinting at your watch,0
a didactic and dull documentary glorifying software anarchy,0
an awful snooze,0
sluggishly directed by episodic tv veteran joe zwick it s a sitcom without the snap crackle,0
you could nap for an hour and not miss a thing,0
director clare kilner s debut is never a daft a it should have been,0
new best friend shouldn t have gone straight to video it should have gone straight to a mystery science theater video,0
wallace seems le like he s been burning to tell a war story than he s been itching to somehow tack one together,0
the thrill is long gone,0
just plain silly,0
began life a a computer game then morphed into a movie a bad one of course,0
part comedy part drama the movie wind up accomplishing neither in full and leaf u feeling touched and amused by several moment and idea but nevertheless dissatisfied with the movie a a whole,0
godawful boring slug of a movie,0
dull if not devoid of wit this shaggy dog longs to frisk through the back alley of history but scarcely manages more than a modest snoozy charm,0
scene by scene thing happen but you d be hard pressed to say what or why,0
an unimaginative nasty glibly cynical piece of work,0
it is by conventional standard a fairly terrible movie but it is also weirdly fascinating a ready made eurotrash cult object it is also at time curiously moving,0
the tug of war at the core of beijing bicycle becomes weighed down with agonizing contrivance overheated pathos and long wistful gaze,0
vile and tacky are the two best adjective to describe ghost ship,0
some decent actor inflict big damage upon their reputation,0
being author well great grandson you d think filmmaker simon well would have more reverence for the material but this costly dud is a far cry from either the book or the beloved film,0
offensive in the way it exploit the hot button issue of domestic abuse for cheap thrill and disgusting in the manner it repeatedly put a small child in jeopardy treating her a little more than a prop to be cruelly tormented,0
mark me down a a non believer in werewolf film that are not serious and rely on stupidity a a substitute for humor,0
thoughtless random superficial humour and a lot of very bad scouse accent,0
aspires for the piquant but only really achieves a sort of ridiculous sourness,0
accuracy and realism are terrific but if your film becomes boring and your dialogue isn t smart then you need to use more poetic license,0
for all it highfalutin title and corkscrew narrative the movie turn out to be not much more than a shaggy human tale,0
a soggy cliche bound epic horror yarn that end up being even dumber than it title,0
one groan inducing familiarity begets another,0
although based on a real life person john in the movie is a rather dull person to be stuck with for two hour,0
feeble comedy,0
great story bad idea for a movie,0
with spy kid the island of lost dream writer director producer robert rodriguez ha cobbled together a film that feel like a sugar high gone awry,0
there is no entry portal in the rule of attraction and i spent most of the movie feeling depressed by the shallow selfish greedy character,0
it s hard to tell with all the crashing and banging where the salesmanship end and the movie begin,0
my god i m behaving like an idiot yes you are ben kingsley,0
a dreadful live action movie,0
divertingly ridiculous headbangingly noisy,0
an earnest racial issue picture that might have gotten respectful critical praise in a different era say the s,0
a hideous confusing spectacle one that may well put the nail in the coffin of any future rice adaptation,0
all i can say is fuhgeddaboutit,0
between bedroom scene viewer may find themselves wishing they could roll over and take a nap,0
if you collected all the moment of coherent dialogue they still wouldn t add up to the time required to boil a four minute egg,0
despite all the talking by the time the bloody climax arrives we still don t feel enough of an attachment to these guy to care one way or another,0
every bit a bogus a most disney live action family movie are no real plot no real conflict no real point,0
a sensual performance from abbass buoy the flimsy story but her inner journey is largely unexplored and we re left wondering about this exotic looking woman whose emotional depth are only hinted at,0
never engaging utterly predictable and completely void of anything remotely interesting or suspenseful,0
spousal abuse is a major problem in contemporary society but the film reduces this domestic tragedy to florid melodrama,0
oedekerk wrote patch adam for which he should not be forgiven why he wa given free reign over this project he wrote directed starred and produced is beyond me,0
the creaking rusty ship make a fine backdrop but the ghost haunting is routine,0
whatever eyre s failing a a dramatist he deserves credit for bringing audience into this hard and bitter place,0
scotland pa blur the line between black comedy and black hole,0
it try too hard and overreaches the logic of it own world,0
the whole damn thing is ripe for the jerry springer crowd it s all pretty cynical and condescending too,0
i cry for i spy or i would if this latest and laziest imaginable of all vintage tv spinoffs were capable of engendering an emotional response of any kind,0
a boring formulaic mix of serial killer and stalk n slash,0
what you would end up with if you took orwell bradbury kafka george lucas and the wachowski brother and threw them into a blender but that s just the problem with it the director hasn t added enough of his own ingredient,0
with recent tension rekindled by the kathleen soliah trial and the upcoming trial of sla member emily and william harris not to mention sept it difficult these day to appreciate fire s bright side,0
flaunt it quirky excess like a new year s eve drunk sporting a paper party hat,0
writhing under dialogue like you re from two different world and tonight the maid is a lie and this this is who you are this schlock filled fairy tale hit new depth of unoriginality and predictability,0
too slow too boring and occasionally annoying,0
is there enough material to merit a documentary on the making of wilco s last album,0
faultlessly professional but finally slight,0
schmaltzy and unfunny adam sandler s cartoon about hanukkah is numbingly bad little nicky bad worst list bad,0
it s really yet another anemic and formulaic lethal weapon derived buddy cop movie trying to pas off it lack of imagination a hip knowingness,0
scotland pa is a strangely drab romp some studio pizazz might have helped,0
when perry fist a bull at the moore farm it s only a matter of time before he get the upper hand in matter of the heart,0
there s more scatological action in crazy night than a proctologist is apt to encounter in an entire career,0
too loud too long and too frantic by half die another day suggests that the bond franchise ha run into a creative wall that cannot fly over tunnel under or barrel through,0
the cartoon is about a true to the spirit of the festival of light a mr deed wa to that of frank capra,0
the sum of the part equal largely a confused mediocrity,0
the tone shift abruptly from tense to celebratory to soppy,0
if we don t demand a standard of quality for the art that we choose we deserve the trash that we get,0
a modest and messy metaphysical thriller offering more question than answer,0
julia is played with exasperating blandness by laura regan,0
morrissette s script and direction show a fair amount of intelligence and wit but it doesn t signify a whole lot either,0
there s suspension of disbelief and then there s bad screenwriting this film pack a wallop of the latter,0
all m jovovich a the sanctified heroine ha to do is look radiant grimly purposeful and mildly alarmed while forcing open door wielding wrench and fleeing monster,0
mocking kung fu picture when they were a staple of exploitation theater programming wa witty mocking them now is an exercise in pointlessness,0
this is a particularly toxic little bonbon palatable to only a chosen and very jaundiced few,0
this isn t just the cliffsnotes version of nicholas nickleby it s the cliffsnotes with page missing,0
considering the harsh location and demanding stunt this must have been a difficult shoot but the movie prof rough going for the audience a well,0
better at putting you to sleep than a sound machine,0
so cliched that at one point they literally upset an apple cart,0
it s a decent glimpse into a time period and an outcast that is no longer accessible but it doesn t necessarily shed more light on it subject than the popular predecessor,0
it might be the first sci fi comedy that could benefit from a three s company style laugh track,0
when the plot kick in the film loses credibility,0
credibility sink into a mire of sentiment,0
the movie take itself too seriously and a a result it make for only intermittent fun,0
davis ha a bright chipper style that keep thing moving while never quite managing to connect her wish fulfilling character to the human race,0
doesn t amount to much of anything,0
bullock s complete lack of focus and ability quickly derails the film,0
so stupid so ill conceived so badly drawn it created whole new level of ugly,0
the truth is that the truth about charlie get increasingly tiresome,0
enduring love but exhausting cinema,0
some of seagal s action picture are guilty pleasure but this one is so formulaic that it seems to be on auto pilot,0
a ponderous meditation on love that feel significantly longer than it relatively scant minute,0
a long winded and stagy session of romantic contrivance that never really gel like the shrewd feminist fairy tale it could have been,0
a little too pat for it own good,0
there are film that try the patience of even the most cinema besotted critic and this wa one of them,0
watching trouble every day at least if you don t know what s coming is like biting into what look like a juicy delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worm,0
well intentioned though it may be it soap opera morality tale have the antiseptic preprogrammed feel of an after school special,0
what would jesus do if he wa a film director he d create a movie better than this,0
when a set of pre shooting guideline a director came up with for his actor turn out to be cleverer better written and of considerable more interest than the finished film that s a bad sign a very bad sign,0
it s a deeply serious movie that care passionately about it subject but too often becomes ponderous in it teaching of history or lost in the intricate connection and multiple timeline of it story,0
can t kick about the assembled talent and the russos show genuine promise a comic filmmaker still this thing feel flimsy and ephemeral,0
diane lane shine in unfaithful almost everything else is wan,0
i m afraid you won t get through this frankly fantastical by the number b flick with just a suspension of disbelief rather you ll have to wrestle disbelief to the ground and then apply the chloroform soaked handkerchief,0
so relentlessly wholesome it made me want to swipe something,0
the title helpfully offer the most succinct review of it you ll read anywhere,0
the maker of divine secret of the ya ya sisterhood should offer a free ticket second prize of course two free ticket to anyone who can locate a genuinely honest moment in their movie,0
god help the poor woman if attal is this insecure in real life his fictional yvan s neurosis are aggravating enough to exhaust the patience of even the most understanding spouse,0
let s cut to the consumer advice bottom line stay home,0
undercover brother doesn t go far enough it s just a silly black genre spoof,0
the film s implicit premise is that the faith of the tonga people is in every way inferior to that of john,0
rate an e for effort and a b for boring,0
you ve already seen heartbreak if you ve watched the far superior nurse betty or sunset boulevard even the unwatchable soapdish is more original,0
play like one of those conversation that comic book guy on the simpson ha,0
a journey that s too random and inconclusive to be compelling but which hoffman s brilliance almost make worth taking,0
the movie bounce all over the map,0
but buying into sham truth and routine indie filmmaking freundlich ha made just another safe movie it s not horrible just horribly mediocre,0
not always too whimsical for it own good but enough to do harm this strange hybrid of crime thriller quirky character study third rate romance and female empowerment fantasy never really find the tonal or thematic glue it need,0
juwanna mann no thanks wewannour money back actually,0
it s a sometimes interesting remake that doesn t compare to the brilliant original,0
you re too conscious of the effort it take to be this spontaneous,0
salaciously simplistic,0
feel bad for king who s honestly trying and schwartzman who s shot himself in the foot,0
some actor steal scene tom green just give them a bad odor this self infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard but he s the most obvious one,0
sometimes fond memory should stay in the past a lesson this film teach all too well,0
the enormous comic potential of an oafish idiot impersonating an aristocrat remains sadly unrealized,0
shallow,0
begin a a promising meditation on one of america s most durable obsession but wind up a a slender cinematic stunt,0
a monster combat thriller a impersonal in it relentlessness a the videogame series that inspired it,0
proof that a thriller can be sleekly shot expertly cast paced with crisp professionalism and still be a letdown if it twist and turn hold no more surprise than yesterday s weather report,0
the reason we keep seeing the same movie with roughly the same people every year is because so many of u keep going and then out of embarrassment or stupidity not warning anyone,0
there s not much going on in this movie unless you simply decide to buy into the notion that something inexplicably strange once happened in point pleasant,0
in the second half of the film frei s control loosens in direct proportion to the amount of screen time he give nachtwey for self analysis,0
director barry skolnick and his screenwriter glibly tick off every point of the longest yard playbook like a checklist,0
the furious coherence that deniro brings to this part only underscore the fuzzy sentimentality of the movie itself which feel a it plod toward the end le like a movie than like the filmed reading of a script in need of polishing,0
oh it s extreme all right extremely dumb extremely confusing extremely boring,0
we never really feel involved with the story a all of it idea remain just that abstract idea,0
for a shoot em up ballistic is oddly lifeless,0
one minute you think you re watching a serious actioner the next it s a though clip from the pink panther strike again and or sailor moon have been spliced in,0
what happened with pluto nash how did it ever get made,0
we may never think of band camp a a geeky or nerdy thing again,0
open a promising a any war adventure film you ll ever see and dissolve into a routine courtroom drama better suited for a movie titled glory a soldier s story,0
the result is solemn and horrifying yet strangely detached,0
these spider can outrun a motorcycle and wrap a person in a sticky cocoon in second but they fall short of being interesting or entertaining,0
a le than thrilling thriller,0
a long slog for anyone but the most committed pokemon fan,0
matthew mcconaughey try and fails to control the screen with swaggering machismo and over the top lunacy,0
how on earth or anywhere else did director ron underwood manage to blow million on this,0
everyone connected to this movie seems to be part of an insider clique which tends to breed formulaic film rather than fresh one,0
with a story inspired by the tumultuous surroundings of los angeles where feeling of marginalization loom for every dreamer with a burst bubble the dogwalker ha a few character and idea but it never manages to put them on the same path,0
it lack of quality earns it a place alongside those other two recent duma botch job the man in the iron mask and the musketeer,0
a benign but forgettable sci fi diversion,0
the plot grind on with yawn provoking dullness,0
it s never a good sign when a film s star spends the entirety of the film in a coma it s a worse sign when you begin to envy her condition,0
it doesn t help that the director and cinematographer stephen kazmierski shoot on grungy video giving the whole thing a dirty tasteless feel,0
desperately unfunny when it try to make u laugh and desperately unsuspenseful when it try to make u jump out of our seat,0
this film s relationship to actual tension is the same a what christmas tree flocking in a spray can is to actual snow a poor if durable imitation,0
john mctiernan s botched remake may be subtler than norman jewison s ultraviolent futuristic corporate sport saga it s also stupider,0
director dirk shafer and co writer greg hinton ride the dubious divide where gay porn reach for serious drama,0
borrows from so many literary and cinematic source that this future world feel absolutely deja vu,0
a the character get more depressed the story get more tiresome especially a it continues to mount a conspicuous effort to be profound,0
the acting by the over s lack spark with csokas particularly unconnected,0
though howard demonstrates a great eye a a director this southern gothic drama is sadly a tough sit with an undeveloped narrative and enough flashback and heavy handed metaphor to choke a horse or at least slow him down to a canter,0
falter when it take itself too seriously and when it depends too heavily on it otherwise talented cast to clown in situation that aren t funny,0
the fight scene are fun but it grows tedious,0
anyone who can count to five the film s target market can see where this dumbed down concoction is going,0
all this turn out to be neither funny nor provocative only dull,0
demme s loose approach kill the suspense,0
this idea ha lost it originality and neither star appears very excited at rehashing what wa basically a one joke picture,0
play in broad outline a pandering middle age buddy comedy,0
the film is itself a sort of cinematic high crime one that brings military courtroom drama down very very low,0
nothing more than a mediocre trifle,0
a turgid little history lesson humourless and dull,0
too silly to be frightening too stolid to be funny it project the same lazy affability a it nominal star david arquette,0
if kaufman kept cameron diaz a prisoner in a cage with her ape in his latest he d have them mate,0
trivial where it should be profound and hyper cliched where it should be sincere,0
it would be hard to think of a recent movie that ha worked this hard to achieve this little fun,0
theology aside why put someone who ultimately doesn t learn at the center of a kid story,0
all that powerpuff girl charm is present in the movie but it s spread too thin,0
sometimes smart but more often sophomoric,0
the ill conceived modern day ending fall flat where it should deliver a moral punch,0
collateral damage is despite it alleged provocation post an antique in the end a are it star it attitude and it obliviousness,0
dawdles and drag when it should pop it doesn t even have the virtue of enough mindless violence to break up the tedium of all it generational bonding,0
it save the planet message clash with it crass marketing,0
a great idea becomes a not great movie,0
watching this film nearly provoked me to take my own life and if the hour win best picture i just might,0
by the end i wa looking for something hard with which to bludgeon myself unconscious,0
not a movie but a live action agitprop cartoon so shameless and coarse it s almost funny,0
feel like six different movie fighting each other for attention,0
life is a crock or something like it,0
made by jackass for jackass,0
despite a powerful portrayal by binoche it s a period romance that suffers from an overly deliberate pace and uneven narrative momentum,0
the picture is a primer on what happens when lack of know how mix with lack of give a damn,0
bartleby is a one joke movie and a bad joke at that,0
disjointed parody,0
given that both movie expect u to root for convicted violent felon over those assigned to protect u from same we need every bit of sympathy the con can muster this time there isn t much,0
a bravura exercise in emptiness,0
philip k dick must be turning in his grave along with my stomach,0
